rtcode,yr,cmdcode,import
894,2020,88,4037505
854,2020,89,246302
858,2020,89,1497354
860,2020,89,3061212
894,2020,89,747887
854,2020,90,70232448
858,2020,90,147180014
860,2020,90,635080141
894,2020,90,100161187
854,2020,91,86243
858,2020,91,4972615
860,2020,91,4684659
894,2020,91,418581
854,2020,92,80653
858,2020,92,2243919
860,2020,92,948596
894,2020,92,1594460
854,2020,93,3519684
858,2020,93,1426381
860,2020,93,294490
894,2020,93,48295322
854,2020,94,31956455
858,2020,94,169664943
860,2020,94,376323687
894,2020,94,46401885
854,2020,95,1536786
858,2020,95,54718376
860,2020,95,33531164
894,2020,95,3855507
854,2020,96,4799227
858,2020,96,40460324
860,2020,96,76822192
894,2020,96,19621195
854,2020,97,46093
858,2020,97,293716
860,2020,97,2914834
894,2020,97,249058
860,2020,99,14162367
894,2020,99,5191786
180,2020,1,587168
270,2020,1,422
275,2020,1,195196517
308,2020,1,758881
426,2020,1,4856348
180,2020,2,103615978
270,2020,2,8503715
275,2020,2,92765321
308,2020,2,13165194
426,2020,2,33851248
180,2020,3,50111205
270,2020,3,89707
275,2020,3,14853685
308,2020,3,2676687
426,2020,3,1735450
180,2020,4,18607133
270,2020,4,7927398
275,2020,4,148746239
308,2020,4,10981681
426,2020,4,21864168
180,2020,5,1223733
270,2020,5,6279
275,2020,5,497463
308,2020,5,56228
426,2020,5,229882
180,2020,6,191095
270,2020,6,22089
275,2020,6,4930783
308,2020,6,49763
426,2020,6,155585
180,2020,7,15690701
270,2020,7,3605284
275,2020,7,44108649
308,2020,7,4356624
426,2020,7,15851960
180,2020,8,3875689
270,2020,8,279687
275,2020,8,139530287
308,2020,8,1446986
426,2020,8,5322442
180,2020,9,2185689
270,2020,9,2399258
275,2020,9,47424730
308,2020,9,1069237
426,2020,9,10078810
180,2020,10,159358980
270,2020,10,44738184
275,2020,10,96373376
308,2020,10,5582538
426,2020,10,37514669
180,2020,11,49009174
270,2020,11,21418437
275,2020,11,74124906
308,2020,11,2435746
426,2020,11,56238863
180,2020,12,1039468
270,2020,12,68658
275,2020,12,43782224
308,2020,12,597128
426,2020,12,13619613
180,2020,13,1951227
270,2020,13,14377
275,2020,13,600927
308,2020,13,123177
426,2020,13,151020
180,2020,14,1167
270,2020,14,4086
275,2020,14,69994
308,2020,14,6335
426,2020,14,1081
180,2020,15,13749849
270,2020,15,23640344
275,2020,15,56671693
308,2020,15,3719515
426,2020,15,11850507
180,2020,16,13290505
270,2020,16,1058051
275,2020,16,19448055
308,2020,16,5304292
426,2020,16,72173600
180,2020,17,49517702
270,2020,17,26561036
275,2020,17,77155793
308,2020,17,3803356
426,2020,17,15471100
180,2020,18,1762024
270,2020,18,366360
275,2020,18,94130322
308,2020,18,961384
426,2020,18,1337480
180,2020,19,48090291
270,2020,19,5224825
275,2020,19,156119303
308,2020,19,10390655
426,2020,19,19754106
180,2020,20,16913908
270,2020,20,3004513
275,2020,20,59420265
308,2020,20,5583754
426,2020,20,12731581
180,2020,21,60601185
270,2020,21,4383036
275,2020,21,51868392
308,2020,21,10691856
426,2020,21,12283613
180,2020,22,25676136
270,2020,22,4090575
275,2020,22,171885143
308,2020,22,9954411
426,2020,22,36594269
180,2020,23,4640001
270,2020,23,261822
275,2020,23,280232309
308,2020,23,2248996
426,2020,23,5662955
180,2020,24,5092683
270,2020,24,1467091
275,2020,24,191479707
308,2020,24,1572222
426,2020,24,32507801
180,2020,25,541585754
270,2020,25,34034102
275,2020,25,222155322
308,2020,25,9764646
426,2020,25,17634568
180,2020,26,25374015
270,2020,26,4607
275,2020,26,3039782
426,2020,26,456143
180,2020,27,335547207
270,2020,27,81293706
275,2020,27,1020813126
308,2020,27,53040436
426,2020,27,132123225
180,2020,28,293958192
270,2020,28,1272850
275,2020,28,21248359
308,2020,28,978382
426,2020,28,1915497
180,2020,29,36301037
270,2020,29,87089
275,2020,29,29834512
308,2020,29,664915
426,2020,29,1387993
180,2020,30,167330329
270,2020,30,4779592
275,2020,30,204618399
308,2020,30,9389044
426,2020,30,52863130
180,2020,31,65042555
270,2020,31,499736
275,2020,31,18553899
308,2020,31,552286
426,2020,31,6732024
180,2020,32,12760762
270,2020,32,2100652
275,2020,32,40551875
308,2020,32,3980265
426,2020,32,7252106
180,2020,33,26663567
270,2020,33,1129530
275,2020,33,92800576
308,2020,33,4681780
426,2020,33,14212297
180,2020,34,21906230
270,2020,34,2199218
275,2020,34,66201743
308,2020,34,5533903
426,2020,34,22817948
180,2020,35,5613314
270,2020,35,165406
275,2020,35,9309600
308,2020,35,610600
426,2020,35,1468274
180,2020,36,18164871
270,2020,36,267129
275,2020,36,730202
308,2020,36,113672
426,2020,36,3634113
180,2020,37,206294
270,2020,37,19883
275,2020,37,491144
308,2020,37,1026396
426,2020,37,107500
180,2020,38,137475988
270,2020,38,2161458
275,2020,38,53288949
308,2020,38,5768371
426,2020,38,14354577
180,2020,39,221457494
270,2020,39,9296025
275,2020,39,238284744
308,2020,39,12760893
426,2020,39,28544819
180,2020,40,71554309
270,2020,40,1557235
275,2020,40,27210230
308,2020,40,4556485
426,2020,40,11457157
180,2020,41,2413911
270,2020,41,37300
275,2020,41,6530703
308,2020,41,8256
426,2020,41,5953403
180,2020,42,3996840
270,2020,42,434985
275,2020,42,7230536
308,2020,42,1175367
426,2020,42,2114234
180,2020,43,217
270,2020,43,270
275,2020,43,21060
308,2020,43,1690
426,2020,43,694253
180,2020,44,6468132
270,2020,44,6574178
275,2020,44,126098411
308,2020,44,10852384
426,2020,44,18489978
180,2020,45,724598
270,2020,45,34757
275,2020,45,264326
308,2020,45,2294
426,2020,45,13388
180,2020,46,346726
270,2020,46,36428
275,2020,46,236253
308,2020,46,12061
426,2020,46,9312
180,2020,47,527761
270,2020,47,27686
275,2020,47,571535
308,2020,47,369
426,2020,47,16258
180,2020,48,32052100
270,2020,48,5348201
275,2020,48,77500883
308,2020,48,7847493
426,2020,48,18982114
180,2020,49,1199085783
270,2020,49,5754389
275,2020,49,4312261
308,2020,49,2023332
426,2020,49,8117318
180,2020,50,4336
270,2020,50,38558
275,2020,50,1527
308,2020,50,305
426,2020,50,1098089
180,2020,51,232709
270,2020,51,4519
275,2020,51,31517
308,2020,51,5352
426,2020,51,523051
180,2020,52,15679476
270,2020,52,392328
275,2020,52,1175764
308,2020,52,102269
426,2020,52,56232780
180,2020,53,67835
270,2020,53,208864
275,2020,53,161634
308,2020,53,21037
426,2020,53,8001
180,2020,54,2658032
270,2020,54,7517153
275,2020,54,10965957
308,2020,54,171618
426,2020,54,39886924
180,2020,55,16536992
270,2020,55,16823
275,2020,55,4598345
308,2020,55,331535
426,2020,55,4596098
180,2020,56,10398370
270,2020,56,1473374
275,2020,56,4933516
308,2020,56,200520
426,2020,56,1851188
180,2020,57,526659
270,2020,57,395135
275,2020,57,12595994
308,2020,57,410120
426,2020,57,668747
180,2020,58,208440
270,2020,58,107765
275,2020,58,3402872
308,2020,58,51494
426,2020,58,4578818
180,2020,59,10263259
270,2020,59,15410
275,2020,59,1840726
308,2020,59,136125
426,2020,59,9414153
180,2020,60,335879
270,2020,60,223
275,2020,60,9712456
308,2020,60,40125
426,2020,60,97568478
180,2020,61,6186889
270,2020,61,971335
275,2020,61,31336927
308,2020,61,1298669
426,2020,61,16155779
180,2020,62,16797982
270,2020,62,453250
275,2020,62,39622634
308,2020,62,6434073
426,2020,62,28601557
180,2020,63,130488103
270,2020,63,3439785
275,2020,63,19133504
308,2020,63,4132594
426,2020,63,8887987
180,2020,64,8606373
270,2020,64,3902239
275,2020,64,25280234
308,2020,64,2197612
426,2020,64,17237107
180,2020,65,681280
270,2020,65,32043
275,2020,65,512458
308,2020,65,270463
426,2020,65,816236
180,2020,66,705988
270,2020,66,33698
275,2020,66,259115
308,2020,66,278114
426,2020,66,197349
180,2020,67,6148921
270,2020,67,58890
275,2020,67,1328044
308,2020,67,509579
426,2020,67,1158274
180,2020,68,11622036
270,2020,68,624633
275,2020,68,30772688
308,2020,68,1814025
426,2020,68,5434502
180,2020,69,36044489
270,2020,69,8728036
275,2020,69,79831334
308,2020,69,3224341
426,2020,69,4232759
180,2020,70,18585176
270,2020,70,4482171
275,2020,70,27055851
308,2020,70,3110036
426,2020,70,3677039
180,2020,71,167833
270,2020,71,3027
275,2020,71,1809341
308,2020,71,364580
426,2020,71,188933
180,2020,72,126132697
270,2020,72,11880435
275,2020,72,207341997
308,2020,72,6026996
426,2020,72,15850359
180,2020,73,302023329
270,2020,73,9014655
275,2020,73,75939309
308,2020,73,12756981
426,2020,73,27396088
180,2020,74,8291826
270,2020,74,162960
275,2020,74,4631984
308,2020,74,274839
426,2020,74,1247262
180,2020,75,176480
270,2020,75,19761
275,2020,75,991007
308,2020,75,2174
426,2020,75,3242
180,2020,76,14379602
270,2020,76,2402236
275,2020,76,84628177
308,2020,76,2885633
426,2020,76,6168950
180,2020,78,26637293
270,2020,78,45677
275,2020,78,167525
308,2020,78,3749
426,2020,78,10041
180,2020,79,305796
270,2020,79,301
275,2020,79,214819
308,2020,79,19371
426,2020,79,59625
180,2020,80,271740
275,2020,80,242100
308,2020,80,4743
426,2020,80,1839
180,2020,81,5573094
270,2020,81,35
275,2020,81,14459
308,2020,81,920
426,2020,81,1312
180,2020,82,29003008
270,2020,82,492131
275,2020,82,13015861
308,2020,82,1781306
426,2020,82,4756318
180,2020,83,15174532
270,2020,83,680911
275,2020,83,20553720
308,2020,83,2146152
426,2020,83,4991096
180,2020,84,920913065
270,2020,84,21349076
275,2020,84,252679664
308,2020,84,38951599
426,2020,84,85780579
180,2020,85,476536808
270,2020,85,17507754
275,2020,85,303309688
308,2020,85,24477641
426,2020,85,83360124
180,2020,86,19115321
270,2020,86,25645
275,2020,86,759538
308,2020,86,457651
426,2020,86,139158
180,2020,87,378921313
270,2020,87,49683195
275,2020,87,225739789
308,2020,87,22565162
426,2020,87,79983788
180,2020,88,8562944
270,2020,88,13076
308,2020,88,5657
426,2020,88,305709
180,2020,89,3086961
270,2020,89,75454211
275,2020,89,392333
308,2020,89,564907
426,2020,89,19001
180,2020,90,80342362
270,2020,90,7151702
275,2020,90,105316433
308,2020,90,8245356
426,2020,90,52402720
180,2020,91,1418468
270,2020,91,11734
275,2020,91,1225492
308,2020,91,244998
426,2020,91,166285
180,2020,92,279505
270,2020,92,5147
275,2020,92,381650
308,2020,92,103908
426,2020,92,61713
180,2020,93,5679624
270,2020,93,600966
308,2020,93,61273
426,2020,93,299933
180,2020,94,60921039
270,2020,94,4564823
275,2020,94,56965224
308,2020,94,9226071
426,2020,94,16952540
180,2020,95,6416261
270,2020,95,329893
275,2020,95,11034752
308,2020,95,1563563
426,2020,95,1182179
180,2020,96,6510228
270,2020,96,591758
275,2020,96,58080611
308,2020,96,2830068
426,2020,96,14623319
180,2020,97,138035
270,2020,97,3548
275,2020,97,77638
308,2020,97,45114
426,2020,97,21981
275,2020,99,53869
308,2020,99,1319176
426,2020,99,1847424
484,2020,1,161412927
533,2020,1,404024
566,2020,1,570943
646,2020,1,1086997
662,2020,1,98774
484,2020,2,3544071734
533,2020,2,36137259
566,2020,2,17656
646,2020,2,648978
662,2020,2,20954622
484,2020,3,519683748
533,2020,3,10866174
566,2020,3,1328030059
646,2020,3,36002679
662,2020,3,4436746
484,2020,4,1870595278
533,2020,4,27635077
566,2020,4,876789203
646,2020,4,13937006
662,2020,4,14159763
484,2020,5,233630769
533,2020,5,115527
566,2020,5,1835076
646,2020,5,127337
662,2020,5,38544
484,2020,6,136602880
533,2020,6,1397304
566,2020,6,60837
646,2020,6,57435
662,2020,6,172634
484,2020,7,579353627
533,2020,7,19888317
566,2020,7,30066559
646,2020,7,19792471
662,2020,7,9057991
484,2020,8,1145442869
533,2020,8,19381649
566,2020,8,88023791
646,2020,8,5017035
662,2020,8,2760530
484,2020,9,287810185
533,2020,9,3627842
566,2020,9,71081920
646,2020,9,3796049
662,2020,9,1625064
484,2020,10,4878963590
533,2020,10,4346134
566,2020,10,2330478094
646,2020,10,192112189
662,2020,10,3005059
484,2020,11,664969407
533,2020,11,4952782
566,2020,11,451127854
646,2020,11,20644150
662,2020,11,11057233
484,2020,12,3598286814
533,2020,12,957908
566,2020,12,9727227
646,2020,12,23930893
662,2020,12,490348
484,2020,13,149305903
533,2020,13,35025
566,2020,13,33721430
646,2020,13,919455
662,2020,13,152348
484,2020,14,10311667
533,2020,14,37551
566,2020,14,23664
646,2020,14,10815
662,2020,14,494
484,2020,15,1254031716
533,2020,15,5088983
566,2020,15,417596835
646,2020,15,123727140
662,2020,15,5323874
484,2020,16,444586636
533,2020,16,16615197
566,2020,16,8252754
646,2020,16,3535100
662,2020,16,8622889
484,2020,17,760299691
533,2020,17,5742144
566,2020,17,872680144
646,2020,17,78121786
662,2020,17,5665492
484,2020,18,442648385
533,2020,18,2968380
566,2020,18,23989054
646,2020,18,1051607
662,2020,18,1656451
484,2020,19,686910699
533,2020,19,20359753
566,2020,19,575342675
646,2020,19,20782476
662,2020,19,13357605
484,2020,20,765117519
533,2020,20,14398643
566,2020,20,96771773
646,2020,20,3767312
662,2020,20,8133950
484,2020,21,1447549833
533,2020,21,18597080
566,2020,21,528707433
646,2020,21,38202689
662,2020,21,10693067
484,2020,22,884762001
533,2020,22,41586369
566,2020,22,317257620
646,2020,22,26691696
662,2020,22,15146790
484,2020,23,1596838824
533,2020,23,9100366
566,2020,23,167874454
646,2020,23,9887084
662,2020,23,6431740
484,2020,24,83996433
533,2020,24,25583457
566,2020,24,172080806
646,2020,24,3788185
662,2020,24,5212806
484,2020,25,597640235
533,2020,25,9692392
566,2020,25,288756362
646,2020,25,95266212
662,2020,25,9820270
484,2020,26,1708714644
533,2020,26,524
566,2020,26,9849613
646,2020,26,12641
662,2020,26,665
484,2020,27,25107261964
533,2020,27,45556837
566,2020,27,8477079152
646,2020,27,396006744
662,2020,27,62121415
484,2020,28,2729629189
533,2020,28,3287274
566,2020,28,571976103
646,2020,28,11026710
662,2020,28,1971550
484,2020,29,7464268762
533,2020,29,4927345
566,2020,29,1079106588
646,2020,29,11976041
662,2020,29,656131
484,2020,30,4993474611
533,2020,30,35318033
566,2020,30,2968808147
646,2020,30,108848544
662,2020,30,9146397
484,2020,31,1450772950
533,2020,31,912211
566,2020,31,261691112
646,2020,31,52676210
662,2020,31,1049229
484,2020,32,2216766015
533,2020,32,11251762
566,2020,32,352055350
646,2020,32,13520572
662,2020,32,6091772
484,2020,33,3100876756
533,2020,33,16618483
566,2020,33,593923381
646,2020,33,24239885
662,2020,33,6369320
484,2020,34,939580732
533,2020,34,12681496
566,2020,34,74954631
646,2020,34,36922611
662,2020,34,6954991
484,2020,35,893916207
533,2020,35,994489
566,2020,35,128190323
646,2020,35,5295014
662,2020,35,947890
484,2020,36,139467519
533,2020,36,324391
566,2020,36,26312369
646,2020,36,3212590
662,2020,36,482386
484,2020,37,149223702
533,2020,37,1232464
566,2020,37,7439914
646,2020,37,585200
662,2020,37,83941
484,2020,38,5764339236
533,2020,38,17421597
566,2020,38,1405502926
646,2020,38,74502653
662,2020,38,9082816
484,2020,39,21865474472
533,2020,39,28169896
566,2020,39,2510629884
646,2020,39,103870172
662,2020,39,20318396
484,2020,40,5613432696
533,2020,40,7181136
566,2020,40,332341676
646,2020,40,26133901
662,2020,40,7018543
484,2020,41,540772740
533,2020,41,22856
566,2020,41,124115620
646,2020,41,539814
662,2020,41,11455
484,2020,42,694507736
533,2020,42,6260986
566,2020,42,21230804
646,2020,42,5364053
662,2020,42,1050444
484,2020,43,2012324
533,2020,43,194
566,2020,43,745115
646,2020,43,16741
662,2020,43,46
484,2020,44,1466641896
533,2020,44,12139651
566,2020,44,254134294
646,2020,44,12995952
662,2020,44,11353266
484,2020,45,41597422
533,2020,45,22831
566,2020,45,1863723
646,2020,45,2759
662,2020,45,29097
484,2020,46,6862244
533,2020,46,111563
566,2020,46,174296
646,2020,46,44867
662,2020,46,45957
484,2020,47,866421679
533,2020,47,3165
566,2020,47,53222505
646,2020,47,1003601
662,2020,47,144
484,2020,48,5052906936
533,2020,48,16832145
566,2020,48,696506035
646,2020,48,46854105
662,2020,48,10703435
484,2020,49,567213579
533,2020,49,3607627
566,2020,49,498003865
646,2020,49,8225884
662,2020,49,2398328
484,2020,50,906486
533,2020,50,1962
566,2020,50,12063264
646,2020,50,73001
662,2020,50,1530
484,2020,51,32114222
533,2020,51,21629
566,2020,51,4815162
646,2020,51,5651
662,2020,51,12870
484,2020,52,514704156
533,2020,52,203758
566,2020,52,38206624
646,2020,52,4548838
662,2020,52,306353
484,2020,53,41301095
533,2020,53,7881
566,2020,53,23233727
646,2020,53,82386
662,2020,53,1712
484,2020,54,831050055
533,2020,54,118478
566,2020,54,71845086
646,2020,54,9217782
662,2020,54,320589
484,2020,55,517672757
533,2020,55,216470
566,2020,55,359180520
646,2020,55,18387364
662,2020,55,366053
484,2020,56,803582587
533,2020,56,559363
566,2020,56,112111011
646,2020,56,4417086
662,2020,56,421276
484,2020,57,153844896
533,2020,57,1406074
566,2020,57,2026892
646,2020,57,1184307
662,2020,57,941557
484,2020,58,281017857
533,2020,58,182821
566,2020,58,19337208
646,2020,58,2218120
662,2020,58,140458
484,2020,59,848745995
533,2020,59,460173
566,2020,59,72742098
646,2020,59,2346039
662,2020,59,157224
484,2020,60,490636634
533,2020,60,23030
566,2020,60,8588226
646,2020,60,2258426
662,2020,60,67395
